Item;Departamento;Código Divipola Departamento;Municipio;Código Divipola Municipio;Programa;Año de Asignación;Estado de Postulación;Hogares;Valor Asignado
4,178;CUNDINAMARCA;25;EL ROSAL;260;Semillero de Propietarios Arriendo;2,022;Asignados;2;29,998,764
4,179;CUNDINAMARCA;25;EL ROSAL;260;Semillero de Propietarios Arriendo;2,022;Asignados;2;23,400,576
4,180;CUNDINAMARCA;25;EL ROSAL;260;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
4,181;CUNDINAMARCA;25;EL ROSAL;260;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
4,182;CUNDINAMARCA;25;EL ROSAL;260;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
4,183;CUNDINAMARCA;25;EL ROSAL;260;Semillero de Propietarios Arriendo;2,022;Asignados;1;10,408,776
4,184;CUNDINAMARCA;25;FACATATIVA;269;MI CASA YA;2,022;Asignados;24;480,000,000
4,185;CUNDINAMARCA;25;FACATATIVA;269;MI CASA YA;2,022;Asignados;6;120,000,000
4,186;CUNDINAMARCA;25;FACATATIVA;269;MI CASA YA;2,022;Asignados;6;120,000,000
4,187;CUNDINAMARCA;25;FACATATIVA;269;MI CASA YA;2,022;Asignados;6;109,023,120
4,188;CUNDINAMARCA;25;FACATATIVA;269;MI CASA YA;2,022;Asignados;2;40,000,000
4,189;CUNDINAMARCA;25;FACATATIVA;269;MI CASA YA;2,022;Asignados;1;20,000,000
4,190;CUNDINAMARCA;25;FACATATIVA;269;MI CASA YA;2,022;Asignados;1;20,000,000
4,191;CUNDINAMARCA;25;FACATATIVA;269;MI CASA YA;2,022;Asignados;1;20,000,000
4,192;CUNDINAMARCA;25;FACATATIVA;269;MI CASA YA;2,022;Asignados;1;20,000,000
4,193;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;24;317,301,516
4,194;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;17;227,688,828
4,195;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;16;205,071,852
4,196;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;13;171,104,604
4,197;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;12;157,026,780
4,198;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;11;150,837,792
4,199;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;11;142,219,212
4,200;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;7;86,032,260
4,201;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;6;84,088,620
4,202;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;5;57,605,424
4,203;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;5;53,104,332
4,204;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;4;54,857,088
4,205;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;4;51,174,360
4,206;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;4;47,440,500
4,207;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;4;38,029,116
4,208;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;3;45,829,320
4,209;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;3;45,266,688
4,210;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;3;42,709,236
4,211;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;3;42,632,520
4,212;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;3;39,791,964
4,213;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;3;39,485,064
4,214;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;2;29,078,088
4,215;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;2;25,574,400
4,216;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
4,217;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
4,218;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
4,219;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,242,340
4,220;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;1;14,577,408
4,221;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,940,988
4,222;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,759,020
4,223;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Renuncias al subsidio;1;13,733,448
4,224;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,554,432
4,225;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,298,688
4,226;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,298,688
4,227;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,170,816
4,228;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,170,816
4,229;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,170,816
4,230;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,119,660
4,231;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;1;12,531,456
4,232;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;1;10,459,920
4,233;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Renuncias al subsidio;1;8,772,012
4,234;CUNDINAMARCA;25;FACATATIVA;269;Semillero de Propietarios Arriendo;2,022;Asignados;1;7,314,276
4,235;CUNDINAMARCA;25;FUNZA;286;MI CASA YA;2,022;Asignados;1;20,000,000
4,236;CUNDINAMARCA;25;FUNZA;286;MI CASA YA;2,022;Asignados;1;20,000,000
4,237;CUNDINAMARCA;25;FUNZA;286;MI CASA YA;2,022;Asignados;1;20,000,000
4,238;CUNDINAMARCA;25;FUNZA;286;MI CASA YA;2,022;Asignados;1;18,170,520
4,239;CUNDINAMARCA;25;FUNZA;286;Semillero de Propietarios Arriendo;2,022;Asignados;5;74,779,536
4,240;CUNDINAMARCA;25;FUNZA;286;Semillero de Propietarios Arriendo;2,022;Asignados;3;46,033,920
4,241;CUNDINAMARCA;25;FUNZA;286;Semillero de Propietarios Arriendo;2,022;Asignados;2;30,689,280
4,242;CUNDINAMARCA;25;FUNZA;286;Semillero de Propietarios Arriendo;2,022;Asignados;2;30,689,280
4,243;CUNDINAMARCA;25;FUNZA;286;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
4,244;CUNDINAMARCA;25;FUNZA;286;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
4,245;CUNDINAMARCA;25;FUNZA;286;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
4,246;CUNDINAMARCA;25;FUNZA;286;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
4,247;CUNDINAMARCA;25;FUNZA;286;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
4,248;CUNDINAMARCA;25;FUNZA;286;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
4,249;CUNDINAMARCA;25;FUNZA;286;Semillero de Propietarios Arriendo;2,022;Asignados;1;14,577,408
4,250;CUNDINAMARCA;25;FUNZA;286;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,298,688
4,251;CUNDINAMARCA;25;FUNZA;286;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,119,660
4,252;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;11;220,000,000
4,253;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;9;180,000,000
4,254;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;8;145,364,160
4,255;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;5;100,000,000
4,256;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;5;100,000,000
4,257;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;5;100,000,000
4,258;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;5;100,000,000
4,259;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;4;80,000,000
4,260;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;3;60,000,000
4,261;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;3;60,000,000
4,262;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;3;60,000,000
4,263;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;3;60,000,000
4,264;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;3;60,000,000
4,265;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;2;40,000,000
4,266;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;2;40,000,000
4,267;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;2;40,000,000
4,268;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;2;40,000,000
4,269;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;2;40,000,000
4,270;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;2;40,000,000
4,271;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;2;40,000,000
4,272;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;1;30,000,000
4,273;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;1;20,000,000
4,274;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;1;20,000,000
4,275;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;1;20,000,000
4,276;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;1;20,000,000
4,277;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;1;20,000,000
4,278;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;1;20,000,000
4,279;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;1;20,000,000
4,280;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;1;20,000,000
4,281;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;1;20,000,000
4,282;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;1;20,000,000
4,283;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;1;20,000,000
4,284;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;1;20,000,000
4,285;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;1;20,000,000
4,286;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;1;20,000,000
4,287;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;1;20,000,000
4,288;CUNDINAMARCA;25;FUSAGASUGA;290;MI CASA YA;2,022;Asignados;1;20,000,000
4,289;CUNDINAMARCA;25;FUSAGASUGA;290;Semillero de Propietarios Arriendo;2,022;Asignados;4;52,734,408
4,290;CUNDINAMARCA;25;FUSAGASUGA;290;Semillero de Propietarios Arriendo;2,022;Asignados;2;30,689,280
4,291;CUNDINAMARCA;25;FUSAGASUGA;290;Semillero de Propietarios Arriendo;2,022;Asignados;2;27,712,416
4,292;CUNDINAMARCA;25;FUSAGASUGA;290;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
4,293;CUNDINAMARCA;25;FUSAGASUGA;290;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
4,294;CUNDINAMARCA;25;FUSAGASUGA;290;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
4,295;CUNDINAMARCA;25;FUSAGASUGA;290;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
4,296;CUNDINAMARCA;25;FUSAGASUGA;290;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,191,184
4,297;CUNDINAMARCA;25;FUSAGASUGA;290;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,940,988
4,298;CUNDINAMARCA;25;FUSAGASUGA;290;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,733,448
4,299;CUNDINAMARCA;25;FUSAGASUGA;290;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,094,088
4,300;CUNDINAMARCA;25;FUSAGASUGA;290;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,094,088
4,301;CUNDINAMARCA;25;FUSAGASUGA;290;Semillero de Propietarios Arriendo;2,022;Asignados;1;11,917,668
4,302;CUNDINAMARCA;25;FUSAGASUGA;290;Semillero de Propietarios Arriendo;2,022;Asignados;1;10,408,776
4,303;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;11;199,875,720
4,304;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;6;120,000,000
4,305;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;4;80,000,000
4,306;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;4;80,000,000
4,307;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;4;80,000,000
4,308;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;4;80,000,000
4,309;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;3;60,000,000
4,310;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;3;60,000,000
4,311;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;3;60,000,000
4,312;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;3;60,000,000
4,313;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;3;60,000,000
4,314;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;3;60,000,000
4,315;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;3;60,000,000
4,316;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;2;40,000,000
4,317;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;2;40,000,000
4,318;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;2;40,000,000
4,319;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;2;40,000,000
4,320;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;2;40,000,000
4,321;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;2;40,000,000
4,322;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;1;20,000,000
4,323;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;1;20,000,000
4,324;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;1;20,000,000
4,325;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;1;20,000,000
4,326;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;1;20,000,000
4,327;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;1;20,000,000
4,328;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;1;20,000,000
4,329;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;1;20,000,000
4,330;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;1;20,000,000
4,331;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;1;20,000,000
4,332;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;1;20,000,000
4,333;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;1;20,000,000
4,334;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;1;20,000,000
4,335;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;1;20,000,000
4,336;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;1;20,000,000
4,337;CUNDINAMARCA;25;GACHANCIPA;295;MI CASA YA;2,022;Asignados;1;20,000,000
4,338;CUNDINAMARCA;25;GACHANCIPA;295;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
4,339;CUNDINAMARCA;25;GACHANCIPA;295;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
4,340;CUNDINAMARCA;25;GACHANCIPA;295;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,810,176
4,341;CUNDINAMARCA;25;GACHANCIPA;295;Semillero de Propietarios Arriendo;2,022;Asignados;1;13,042,944
4,342;CUNDINAMARCA;25;GACHANCIPA;295;Semillero de Propietarios Arriendo;2,022;Asignados;1;12,275,712
4,343;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;64;1,290,000,000
4,344;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;58;1,062,975,420
4,345;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;24;480,000,000
4,346;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;24;480,000,000
4,347;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;20;430,000,000
4,348;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;19;380,000,000
4,349;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;17;340,000,000
4,350;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;17;340,000,000
4,351;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;15;300,000,000
4,352;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;14;280,000,000
4,353;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;12;250,000,000
4,354;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;11;230,000,000
4,355;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;11;220,000,000
4,356;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;9;180,000,000
4,357;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;9;180,000,000
4,358;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;9;180,000,000
4,359;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;8;170,000,000
4,360;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;8;170,000,000
4,361;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;8;170,000,000
4,362;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;8;160,000,000
4,363;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;7;140,000,000
4,364;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;7;140,000,000
4,365;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;7;140,000,000
4,366;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;6;120,000,000
4,367;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;6;120,000,000
4,368;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;5;100,000,000
4,369;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;5;100,000,000
4,370;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;5;100,000,000
4,371;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;4;80,000,000
4,372;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;4;80,000,000
4,373;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;4;80,000,000
4,374;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;4;80,000,000
4,375;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;4;80,000,000
4,376;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;3;60,000,000
4,377;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;3;60,000,000
4,378;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;2;40,000,000
4,379;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;2;40,000,000
4,380;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;2;40,000,000
4,381;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;2;40,000,000
4,382;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;2;40,000,000
4,383;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;2;40,000,000
4,384;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;2;40,000,000
4,385;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;2;40,000,000
4,386;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;2;40,000,000
4,387;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;2;40,000,000
4,388;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Renuncias al subsidio;1;30,000,000
4,389;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Renuncias al subsidio;1;30,000,000
4,390;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Renuncias al subsidio;1;30,000,000
4,391;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;1;20,000,000
4,392;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;1;20,000,000
4,393;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;1;20,000,000
4,394;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;1;20,000,000
4,395;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;1;20,000,000
4,396;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;1;20,000,000
4,397;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;1;20,000,000
4,398;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Asignados;1;20,000,000
4,399;CUNDINAMARCA;25;GIRARDOT;307;MI CASA YA;2,022;Apto con subsidio vencido;1;20,000,000
4,400;CUNDINAMARCA;25;GIRARDOT;307;Semillero de Propietarios Arriendo;2,022;Asignados;1;15,344,640
4,401;CUNDINAMARCA;25;GUASCA;322;MI CASA YA;2,022;Asignados;4;81,767,340
4,402;CUNDINAMARCA;25;GUASCA;322;MI CASA YA;2,022;Asignados;2;40,000,000
4,403;CUNDINAMARCA;25;GUASCA;322;MI CASA YA;2,022;Asignados;1;30,000,000
4,404;CUNDINAMARCA;25;GUASCA;322;MI CASA YA;2,022;Asignados;1;20,000,000
4,405;CUNDINAMARCA;25;GUASCA;322;MI CASA YA;2,022;Asignados;1;20,000,000
4,406;CUNDINAMARCA;25;GUASCA;322;MI CASA YA;2,022;Asignados;1;20,000,000
4,407;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;18;327,069,360
4,408;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;7;140,000,000
4,409;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;6;120,000,000
4,410;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;3;60,000,000
4,411;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;3;60,000,000
4,412;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;3;60,000,000
4,413;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;2;40,000,000
4,414;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;2;40,000,000
4,415;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;2;40,000,000
4,416;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;2;40,000,000
4,417;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;2;40,000,000
4,418;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;1;20,000,000
4,419;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;1;20,000,000
4,420;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;1;20,000,000
4,421;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;1;20,000,000
4,422;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;1;20,000,000
4,423;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;1;20,000,000
4,424;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;1;20,000,000
4,425;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;1;20,000,000
4,426;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;1;20,000,000
4,427;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;1;20,000,000
4,428;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;1;20,000,000
4,429;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;1;20,000,000
4,430;CUNDINAMARCA;25;LA CALERA;377;MI CASA YA;2,022;Asignados;1;20,000,000
